"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"146","3","2",0,0,3,1,2,30,4,3,0,4,28,6,2,4,3,1,44,50,94,1,58,1.06382978723404,61.7021276595745,53.1914893617021,46.8085106382979
"147","3","3",5,3,8,3,6,10,5,1,3,8,7,3,5,0,1,2,42,31,73,7,17,9.58904109589041,23.2876712328767,42.4657534246575,57.5342465753425
"148","3","4",1,1,4,1,3,13,3,0,1,4,12,2,2,1,0,0,28,23,51,1,25,1.96078431372549,49.0196078431373,45.0980392156863,54.9019607843137
"149","3","5",4,2,5,2,5,26,3,1,2,4,26,2,1,2,1,2,49,42,91,6,52,6.59340659340659,57.1428571428571,46.1538461538462,53.8461538461538
"150","3","6",37,3,5,0,6,6,0,0,4,2,6,0,0,0,0,0,60,12,72,37,12,51.3888888888889,16.6666666666667,16.6666666666667,83.3333333333333
"151","30","1",3,3,11,3,8,25,5,6,3,11,21,8,6,5,6,7,65,69,134,10,46,7.46268656716418,34.3283582089552,51.4925373134328,48.5074626865672
"152","30","2",0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,4,7,0,3,0,42.8571428571429,57.1428571428571,42.8571428571429
"153","30","3",0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,4,6,10,0,1,0,10,60,40
"154","30","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"155","30","5",0,0,1,0,1,2,0,0,0,1,1,1,0,0,0,0,5,5,10,0,3,0,30,50,50
"156","30","6",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,3,7,0,0,0,0,42.8571428571429,57.1428571428571
"157","31","1",5,3,5,2,5,11,3,1,4,4,10,2,3,1,1,0,38,25,63,5,21,7.93650793650794,33.3333333333333,39.6825396825397,60.3174603174603
"158","31","2",8,9,6,9,9,6,7,5,9,6,9,3,6,6,5,9,61,54,115,17,15,14.7826086956522,13.0434782608696,46.9565217391304,53.0434782608696
"159","31","3",4,4,3,6,2,13,15,3,4,5,12,12,7,12,3,0,51,57,108,4,25,3.7037037037037,23.1481481481481,52.7777777777778,47.2222222222222
"160","31","4",9,6,12,2,12,8,6,2,6,8,8,5,2,5,1,0,57,38,95,9,16,9.47368421052632,16.8421052631579,40,60
"161","31","5",3,4,4,4,4,3,5,2,5,4,3,3,4,3,2,3,32,27,59,6,6,10.1694915254237,10.1694915254237,45.7627118644068,54.2372881355932
"162","31","6",4,4,3,3,2,4,2,2,4,2,3,2,4,1,2,1,25,21,46,5,7,10.8695652173913,15.2173913043478,45.6521739130435,54.3478260869565
"163","32","1",8,11,14,8,17,24,10,12,12,11,27,13,6,16,12,15,107,112,219,23,51,10.5022831050228,23.2876712328767,51.1415525114155,48.8584474885845
"164","32","2",9,14,18,4,17,37,10,5,14,9,36,11,6,10,6,1,116,94,210,10,73,4.76190476190476,34.7619047619048,44.7619047619048,55.2380952380952
"165","32","3",2,6,14,4,13,46,11,7,6,12,45,14,5,12,6,6,103,109,212,8,91,3.77358490566038,42.9245283018868,51.4150943396226,48.5849056603774
"166","32","4",4,8,12,3,12,60,6,3,7,7,61,6,2,7,3,2,110,96,206,6,121,2.9126213592233,58.7378640776699,46.6019417475728,53.3980582524272
