* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Temperature Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
65	F5	naglu	SYBR	70.0608	70.2538	70.4588	70.6631	70.8719	71.0825	71.2907	71.4971	71.7029	71.9132	72.1172	72.322	72.5297	72.733	72.9426	73.1443	73.3531	73.5521	73.758	73.9613	74.1631	74.3641	74.5689	74.7726	74.9772	75.1814	75.3796	75.5804	75.7827	75.9852	76.1889	76.3885	76.5926	76.7933	77.0019	77.2019	77.4103	77.6166	77.8247	78.0335	78.2375	78.4355	78.6445	78.8504	79.0539	79.2571	79.4623	79.664	79.8732	80.0766	80.282	80.4915	80.6864	80.8889	81.0933	81.2965	81.5021	81.7042	81.9083	82.1167	82.3149	82.5161	82.7182	82.9217	83.1285	83.3349	83.5364	83.738	83.9428	84.1494	84.3545	84.5619	84.761	84.9634	85.1664	85.3723	85.5793	85.7886	85.9906	86.1949	86.3976	86.5946	86.8028	87.013	87.2216	87.427	87.6294	87.8308	88.0304	88.2342	88.4404	88.6395	88.8449	89.044	89.2493	89.4543	89.6588	89.8606	90.0618	90.2672	90.4707	90.676	90.8861	91.0924	91.2914	91.4972	91.7027	91.9074	92.1147	92.3196	92.5229	92.7305	92.9312	93.1423	93.3447	93.552	93.7636	93.972
66	F6	naglu	SYBR	70.072	70.265	70.47	70.6743	70.8831	71.0937	71.3019	71.5083	71.7141	71.9244	72.1284	72.3332	72.5409	72.7442	72.9538	73.1555	73.3643	73.5633	73.7692	73.9725	74.1743	74.3753	74.5801	74.7838	74.9884	75.1926	75.3908	75.5916	75.7939	75.9964	76.2001	76.3997	76.6038	76.8045	77.0131	77.2131	77.4215	77.6278	77.8359	78.0447	78.2487	78.4467	78.6557	78.8616	79.0651	79.2683	79.4735	79.6752	79.8844	80.0878	80.2932	80.5027	80.6976	80.9001	81.1045	81.3077	81.5133	81.7154	81.9195	82.1279	82.3261	82.5273	82.7294	82.9329	83.1397	83.3461	83.5476	83.7492	83.954	84.1606	84.3657	84.5731	84.7722	84.9746	85.1776	85.3835	85.5905	85.7998	86.0018	86.2061	86.4088	86.6058	86.814	87.0242	87.2328	87.4382	87.6406	87.842	88.0416	88.2454	88.4516	88.6507	88.8561	89.0552	89.2605	89.4655	89.67	89.8718	90.073	90.2784	90.4819	90.6872	90.8973	91.1036	91.3026	91.5084	91.7139	91.9186	92.1259	92.3308	92.5341	92.7417	92.9424	93.1535	93.3559	93.5632	93.7748	93.9832
67	F7	naglu	SYBR	70.1001	70.2912	70.496	70.6979	70.9094	71.1194	71.3268	71.5334	71.7361	71.9453	72.1488	72.3564	72.561	72.7653	72.9752	73.1757	73.383	73.5815	73.7872	73.9891	74.1896	74.3904	74.5992	74.8052	75.0063	75.2093	75.406	75.6116	75.8123	76.0124	76.2146	76.4139	76.6161	76.8181	77.0256	77.2299	77.4348	77.6404	77.8447	78.0504	78.2551	78.4579	78.6631	78.8709	79.0751	79.2773	79.4827	79.6873	79.8929	80.0966	80.302	80.5093	80.7066	80.907	81.11	81.3118	81.5199	81.7202	81.9265	82.1306	82.335	82.5322	82.7336	82.9361	83.1435	83.3481	83.5499	83.7504	83.9556	84.1595	84.3641	84.5715	84.7738	84.9706	85.18	85.3839	85.589	85.7979	85.9987	86.2025	86.4052	86.6042	86.8098	87.0181	87.2272	87.4332	87.634	87.8319	88.0341	88.2365	88.443	88.643	88.8491	89.0478	89.2521	89.4546	89.6612	89.8636	90.0653	90.2669	90.4694	90.6746	90.8833	91.0895	91.2932	91.498	91.7023	91.9024	92.1126	92.3152	92.5223	92.7283	92.9311	93.135	93.3412	93.5477	93.7596	93.9663
68	F8	naglu	SYBR	70.1113	70.3024	70.5072	70.7091	70.9206	71.1306	71.338	71.5446	71.7473	71.9565	72.16	72.3676	72.5722	72.7765	72.9864	73.1869	73.3942	73.5927	73.7984	74.0003	74.2008	74.4016	74.6104	74.8164	75.0175	75.2205	75.4172	75.6228	75.8235	76.0236	76.2258	76.4251	76.6273	76.8293	77.0368	77.2411	77.446	77.6516	77.8559	78.0616	78.2663	78.4691	78.6743	78.8821	79.0863	79.2885	79.4939	79.6985	79.9041	80.1078	80.3132	80.5205	80.7178	80.9182	81.1212	81.323	81.5311	81.7314	81.9377	82.1418	82.3462	82.5434	82.7448	82.9473	83.1547	83.3593	83.5611	83.7616	83.9668	84.1707	84.3753	84.5827	84.785	84.9818	85.1912	85.3951	85.6002	85.8091	86.0099	86.2137	86.4164	86.6154	86.821	87.0293	87.2384	87.4444	87.6452	87.8431	88.0453	88.2477	88.4542	88.6542	88.8603	89.059	89.2633	89.4658	89.6724	89.8748	90.0765	90.2781	90.4806	90.6858	90.8945	91.1007	91.3044	91.5092	91.7135	91.9136	92.1238	92.3264	92.5335	92.7395	92.9423	93.1462	93.3524	93.5589	93.7708	93.9775
69	F9	naglu	SYBR	70.1304	70.3239	70.5303	70.7344	70.9415	71.1544	71.3641	71.5709	71.7739	71.9839	72.1887	72.3933	72.5982	72.8039	73.0131	73.2126	73.4235	73.622	73.828	74.033	74.2343	74.4372	74.6408	74.8461	75.0484	75.253	75.4532	75.6546	75.8521	76.0573	76.2585	76.4598	76.6612	76.8637	77.0717	77.2772	77.4791	77.6882	77.894	78.1012	78.3058	78.5075	78.7137	78.9198	79.1229	79.3284	79.5323	79.7338	79.9435	80.1488	80.352	80.5578	80.7571	80.9602	81.1609	81.3661	81.5748	81.7763	81.9815	82.1848	82.3867	82.5861	82.7896	82.9888	83.1985	83.4032	83.6034	83.8054	84.0109	84.2157	84.4209	84.6282	84.8308	85.0294	85.2365	85.4404	85.6469	85.8556	86.0589	86.2631	86.4658	86.6657	86.8733	87.0808	87.2896	87.4948	87.6984	87.8956	88.0952	88.2993	88.5096	88.7076	88.9125	89.1115	89.3159	89.5231	89.7271	89.9308	90.1305	90.3337	90.5352	90.7398	90.9495	91.1551	91.3577	91.5634	91.7682	91.9738	92.182	92.3861	92.5901	92.7987	93.0036	93.2064	93.4166	93.6183	93.8323	94.0398
70	F10	naglu	SYBR	70.1418	70.3353	70.5417	70.7458	70.9529	71.1658	71.3755	71.5823	71.7853	71.9953	72.2001	72.4047	72.6096	72.8153	73.0245	73.224	73.4349	73.6334	73.8394	74.0444	74.2457	74.4486	74.6522	74.8575	75.0598	75.2644	75.4646	75.666	75.8636	76.0687	76.2699	76.4712	76.6726	76.8751	77.0831	77.2886	77.4905	77.6996	77.9054	78.1126	78.3172	78.5189	78.7251	78.9312	79.1343	79.3398	79.5437	79.7452	79.9549	80.1602	80.3634	80.5692	80.7685	80.9716	81.1723	81.3775	81.5862	81.7877	81.9929	82.1962	82.3981	82.5975	82.801	83.0002	83.2099	83.4146	83.6148	83.8168	84.0223	84.2271	84.4323	84.6396	84.8422	85.0408	85.2479	85.4518	85.6583	85.867	86.0703	86.2745	86.4772	86.6771	86.8847	87.0922	87.3011	87.5062	87.7098	87.907	88.1066	88.3107	88.521	88.719	88.9239	89.1229	89.3273	89.5345	89.7385	89.9422	90.1419	90.3451	90.5466	90.7512	90.9609	91.1665	91.3691	91.5748	91.7796	91.9852	92.1934	92.3975	92.6015	92.8101	93.015	93.2178	93.428	93.6297	93.8437	94.0512
71	F11	naglu	SYBR	70.1555	70.3502	70.5518	70.7583	70.9685	71.1767	71.3852	71.5906	71.7959	72.0098	72.2129	72.4176	72.6235	72.8272	73.0344	73.2358	73.4436	73.6424	73.8478	74.0558	74.2574	74.4572	74.6627	74.8651	75.07	75.2736	75.4721	75.6729	75.8758	76.0782	76.2788	76.4771	76.682	76.884	77.0907	77.2962	77.4985	77.7053	77.912	78.1183	78.3248	78.5231	78.7299	78.9361	79.14	79.3426	79.5475	79.7496	79.9624	80.1643	80.3699	80.5758	80.772	80.9758	81.1769	81.3829	81.5909	81.7885	81.9986	82.2015	82.4026	82.5992	82.801	83.0041	83.2126	83.4191	83.6196	83.8197	84.0259	84.2316	84.4382	84.643	84.8442	85.0452	85.2505	85.4546	85.6585	85.8686	86.0704	86.2746	86.4784	86.677	86.8831	87.0903	87.3018	87.5063	87.7089	87.911	88.1128	88.3136	88.5202	88.7199	88.9242	89.1275	89.3256	89.5313	89.7398	89.938	90.14	90.3449	90.5491	90.7544	90.961	91.1701	91.3718	91.5762	91.7808	91.9834	92.19	92.3991	92.6	92.8079	93.0122	93.2182	93.4265	93.6315	93.8405	94.0513
72	F12	naglu	SYBR	70.1675	70.3622	70.5638	70.7703	70.9805	71.1887	71.3972	71.6026	71.8079	72.0218	72.2249	72.4296	72.6355	72.8392	73.0464	73.2478	73.4556	73.6544	73.8598	74.0678	74.2694	74.4692	74.6747	74.8771	75.082	75.2856	75.4841	75.6849	75.8878	76.0902	76.2908	76.4891	76.694	76.896	77.1027	77.3082	77.5105	77.7173	77.924	78.1303	78.3368	78.5351	78.7419	78.9481	79.152	79.3546	79.5595	79.7616	79.9744	80.1763	80.3819	80.5878	80.784	80.9878	81.1889	81.3949	81.6029	81.8005	82.0106	82.2135	82.4146	82.6112	82.813	83.0161	83.2246	83.4311	83.6316	83.8317	84.0379	84.2436	84.4502	84.655	84.8562	85.0572	85.2625	85.4666	85.6705	85.8806	86.0824	86.2866	86.4904	86.689	86.8951	87.1023	87.3138	87.5183	87.7209	87.923	88.1248	88.3256	88.5322	88.7319	88.9362	89.1395	89.3376	89.5433	89.7518	89.95	90.152	90.3569	90.5611	90.7664	90.973	91.1821	91.3838	91.5882	91.7928	91.9954	92.202	92.4111	92.612	92.8199	93.0242	93.2302	93.4385	93.6435	93.8525	94.0633
73	G1	naglu	SYBR	70.0114	70.199	70.4024	70.608	70.8178	71.0267	71.235	71.441	71.6476	71.8593	72.0636	72.267	72.4747	72.6763	72.8837	73.089	73.2971	73.4958	73.6993	73.9051	74.1065	74.3076	74.5116	74.7122	74.918	75.1207	75.3202	75.5237	75.724	75.9269	76.1283	76.328	76.5334	76.732	76.9435	77.1477	77.3513	77.5563	77.7627	77.9688	78.1733	78.374	78.58	78.788	78.9925	79.1956	79.4013	79.6024	79.8115	80.0163	80.2197	80.4256	80.6234	80.8271	81.0305	81.232	81.4405	81.6401	81.8464	82.0509	82.2522	82.4511	82.653	82.8561	83.0631	83.2677	83.4672	83.6725	83.8772	84.0842	84.2875	84.4943	84.6953	84.8942	85.0997	85.3048	85.511	85.7214	85.92	86.1264	86.3264	86.5271	86.7324	86.9405	87.1521	87.3568	87.5592	87.7575	87.9589	88.1628	88.3675	88.5717	88.7748	88.9741	89.1801	89.3856	89.5894	89.792	89.9923	90.1969	90.3977	90.6042	90.8125	91.0191	91.2205	91.4285	91.6304	91.8324	92.0443	92.247	92.4518	92.6599	92.86	93.0671	93.276	93.4793	93.6897	93.8997
74	G2	naglu	SYBR	70.022	70.2096	70.413	70.6186	70.8284	71.0373	71.2456	71.4516	71.6582	71.8699	72.0742	72.2776	72.4853	72.6869	72.8943	73.0996	73.3077	73.5064	73.7099	73.9157	74.1171	74.3182	74.5222	74.7228	74.9286	75.1313	75.3308	75.5343	75.7346	75.9375	76.1389	76.3386	76.544	76.7426	76.9541	77.1583	77.3619	77.5669	77.7733	77.9794	78.1839	78.3846	78.5906	78.7986	79.0031	79.2062	79.4119	79.613	79.8221	80.0269	80.2303	80.4362	80.634	80.8377	81.0411	81.2426	81.4511	81.6507	81.857	82.0615	82.2628	82.4617	82.6636	82.8667	83.0737	83.2783	83.4778	83.6831	83.8878	84.0948	84.2981	84.5049	84.7059	84.9048	85.1103	85.3154	85.5216	85.732	85.9306	86.137	86.337	86.5377	86.743	86.9511	87.1627	87.3674	87.5698	87.7681	87.9695	88.1734	88.3781	88.5823	88.7854	88.9847	89.1907	89.3962	89.6	89.8026	90.0029	90.2075	90.4083	90.6148	90.8231	91.0297	91.2311	91.4391	91.641	91.843	92.0549	92.2576	92.4624	92.6705	92.8706	93.0777	93.2866	93.4899	93.7003	93.9103
75	G3	naglu	SYBR	70.0384	70.2259	70.4331	70.6372	70.8443	71.0552	71.2666	71.4733	71.6764	71.8892	72.0946	72.2974	72.504	72.7075	72.9171	73.1188	73.3266	73.5285	73.7313	73.9361	74.1349	74.339	74.5435	74.7487	74.954	75.1563	75.3555	75.5596	75.7601	75.9617	76.1635	76.3622	76.5659	76.7702	76.9769	77.1811	77.3856	77.5937	77.799	78.0075	78.2087	78.4114	78.6197	78.8237	79.0266	79.2316	79.438	79.6417	79.8496	80.0528	80.2587	80.4665	80.6629	80.864	81.069	81.2715	81.4809	81.6803	81.886	82.0917	82.2935	82.4923	82.6946	82.8976	83.1048	83.3091	83.5094	83.7123	83.9197	84.126	84.3304	84.5378	84.7399	84.9382	85.1415	85.3509	85.5569	85.7657	85.9659	86.1726	86.3742	86.5705	86.7779	86.9866	87.1966	87.4005	87.6031	87.8051	88.0044	88.2077	88.4137	88.6152	88.8188	89.0207	89.2254	89.4297	89.6357	89.8351	90.0368	90.2422	90.4444	90.6513	90.8592	91.0694	91.2689	91.4749	91.6788	91.8806	92.0897	92.2958	92.4995	92.7091	92.9094	93.1157	93.3254	93.5275	93.7428	93.95
76	G4	naglu	SYBR	70.0485	70.236	70.4432	70.6473	70.8544	71.0653	71.2767	71.4834	71.6865	71.8993	72.1047	72.3075	72.5141	72.7176	72.9272	73.1289	73.3367	73.5386	73.7414	73.9462	74.145	74.3491	74.5536	74.7588	74.9641	75.1664	75.3656	75.5697	75.7702	75.9718	76.1736	76.3723	76.576	76.7803	76.987	77.1912	77.3957	77.6038	77.8091	78.0176	78.2188	78.4215	78.6298	78.8338	79.0367	79.2417	79.4481	79.6518	79.8597	80.0629	80.2688	80.4766	80.673	80.8741	81.0791	81.2816	81.491	81.6904	81.8961	82.1018	82.3036	82.5024	82.7047	82.9077	83.1149	83.3192	83.5195	83.7224	83.9298	84.1361	84.3405	84.5479	84.75	84.9483	85.1516	85.361	85.567	85.7758	85.976	86.1827	86.3843	86.5806	86.788	86.9967	87.2067	87.4106	87.6132	87.8152	88.0145	88.2178	88.4238	88.6253	88.8289	89.0308	89.2355	89.4398	89.6458	89.8452	90.0469	90.2523	90.4545	90.6614	90.8693	91.0795	91.279	91.485	91.6889	91.8907	92.0998	92.3059	92.5096	92.7192	92.9195	93.1258	93.3355	93.5376	93.7529	93.9601
77	G5	naglu	SYBR	70.0614	70.2544	70.4594	70.6637	70.8725	71.0831	71.2913	71.4977	71.7035	71.9138	72.1178	72.3226	72.5303	72.7336	72.9432	73.1449	73.3537	73.5527	73.7586	73.9619	74.1637	74.3647	74.5695	74.7732	74.9778	75.182	75.3802	75.581	75.7833	75.9858	76.1895	76.3891	76.5932	76.7939	77.0025	77.2025	77.4109	77.6172	77.8253	78.0341	78.2381	78.4361	78.6451	78.851	79.0545	79.2577	79.4629	79.6646	79.8738	80.0772	80.2826	80.4921	80.687	80.8895	81.0939	81.2971	81.5027	81.7048	81.9089	82.1173	82.3155	82.5167	82.7188	82.9223	83.1291	83.3355	83.537	83.7386	83.9434	84.15	84.3551	84.5625	84.7616	84.964	85.167	85.3729	85.5799	85.7892	85.9912	86.1955	86.3982	86.5952	86.8034	87.0136	87.2222	87.4276	87.63	87.8314	88.031	88.2348	88.441	88.6401	88.8455	89.0446	89.2499	89.4549	89.6594	89.8612	90.0624	90.2678	90.4713	90.6766	90.8867	91.093	91.292	91.4978	91.7033	91.908	92.1153	92.3202	92.5235	92.7311	92.9318	93.1429	93.3453	93.5526	93.7642	93.9726
78	G6	naglu	SYBR	70.0714	70.2644	70.4694	70.6737	70.8825	71.0931	71.3013	71.5077	71.7135	71.9238	72.1278	72.3326	72.5403	72.7436	72.9532	73.1549	73.3637	73.5627	73.7686	73.9719	74.1737	74.3746	74.5795	74.7831	74.9878	75.192	75.3902	75.591	75.7933	75.9958	76.1995	76.3991	76.6031	76.8039	77.0125	77.2125	77.4209	77.6272	77.8353	78.0441	78.2481	78.4461	78.6551	78.861	79.0645	79.2677	79.4729	79.6746	79.8838	80.0872	80.2925	80.5021	80.697	80.8995	81.1039	81.3071	81.5126	81.7148	81.9189	82.1273	82.3255	82.5266	82.7288	82.9323	83.1391	83.3455	83.547	83.7486	83.9534	84.16	84.3651	84.5725	84.7716	84.974	85.177	85.3829	85.5899	85.7992	86.0012	86.2055	86.4081	86.6052	86.8134	87.0236	87.2322	87.4376	87.64	87.8414	88.041	88.2448	88.451	88.6501	88.8555	89.0546	89.2598	89.4649	89.6693	89.8712	90.0723	90.2778	90.4813	90.6866	90.8967	91.103	91.302	91.5078	91.7132	91.918	92.1253	92.3302	92.5335	92.7411	92.9417	93.1529	93.3553	93.5626	93.7742	93.9826
79	G7	naglu	SYBR	70.1007	70.2918	70.4966	70.6985	70.91	71.12	71.3274	71.534	71.7367	71.9459	72.1494	72.357	72.5616	72.7659	72.9758	73.1763	73.3836	73.5821	73.7878	73.9897	74.1902	74.391	74.5998	74.8058	75.0069	75.2099	75.4066	75.6122	75.8129	76.013	76.2152	76.4145	76.6167	76.8187	77.0262	77.2305	77.4354	77.641	77.8453	78.051	78.2557	78.4585	78.6637	78.8715	79.0757	79.2779	79.4833	79.6879	79.8935	80.0972	80.3026	80.5099	80.7072	80.9076	81.1106	81.3124	81.5205	81.7208	81.9271	82.1312	82.3356	82.5328	82.7342	82.9367	83.1441	83.3487	83.5505	83.751	83.9562	84.1601	84.3647	84.5721	84.7744	84.9712	85.1806	85.3845	85.5896	85.7985	85.9993	86.2031	86.4058	86.6048	86.8104	87.0187	87.2278	87.4338	87.6346	87.8325	88.0347	88.2371	88.4436	88.6436	88.8497	89.0484	89.2527	89.4552	89.6618	89.8642	90.0659	90.2675	90.47	90.6752	90.8839	91.0901	91.2938	91.4986	91.7029	91.903	92.1132	92.3158	92.5229	92.7289	92.9317	93.1356	93.3418	93.5483	93.7602	93.9669
80	G8	naglu	SYBR	70.1106	70.3018	70.5066	70.7085	70.92	71.13	71.3373	71.544	71.7467	71.9558	72.1593	72.367	72.5715	72.7758	72.9857	73.1862	73.3936	73.592	73.7978	73.9996	74.2001	74.4009	74.6097	74.8158	75.0169	75.2198	75.4165	75.6222	75.8229	76.0229	76.2252	76.4245	76.6266	76.8287	77.0361	77.2404	77.4454	77.6509	77.8552	78.061	78.2656	78.4685	78.6737	78.8815	79.0856	79.2878	79.4932	79.6979	79.9035	80.1072	80.3126	80.5199	80.7171	80.9175	81.1206	81.3223	81.5304	81.7308	81.937	82.1412	82.3456	82.5427	82.7441	82.9466	83.1541	83.3587	83.5604	83.7609	83.9661	84.1701	84.3746	84.5821	84.7843	84.9811	85.1906	85.3945	85.5995	85.8084	86.0093	86.2131	86.4157	86.6148	86.8204	87.0286	87.2378	87.4437	87.6446	87.8425	88.0447	88.247	88.4536	88.6535	88.8596	89.0583	89.2626	89.4651	89.6718	89.8742	90.0759	90.2775	90.4799	90.6852	90.8939	91.1001	91.3037	91.5086	91.7129	91.9129	92.1232	92.3258	92.5329	92.7389	92.9417	93.1456	93.3518	93.5583	93.7701	93.9769
81	G9	naglu	SYBR	70.131	70.3245	70.5309	70.735	70.9421	71.155	71.3647	71.5715	71.7745	71.9845	72.1893	72.3939	72.5988	72.8045	73.0137	73.2132	73.4241	73.6226	73.8286	74.0336	74.2349	74.4378	74.6414	74.8467	75.049	75.2536	75.4538	75.6552	75.8528	76.0579	76.2591	76.4604	76.6618	76.8643	77.0723	77.2778	77.4797	77.6888	77.8946	78.1018	78.3064	78.5081	78.7143	78.9204	79.1235	79.329	79.5329	79.7344	79.9441	80.1494	80.3526	80.5584	80.7577	80.9608	81.1615	81.3667	81.5754	81.7769	81.9821	82.1854	82.3873	82.5867	82.7902	82.9894	83.1991	83.4038	83.604	83.806	84.0115	84.2163	84.4215	84.6288	84.8314	85.03	85.2371	85.441	85.6475	85.8562	86.0595	86.2637	86.4664	86.6663	86.8739	87.0814	87.2903	87.4954	87.699	87.8962	88.0958	88.2999	88.5102	88.7082	88.9131	89.1121	89.3165	89.5237	89.7277	89.9314	90.1311	90.3343	90.5358	90.7404	90.9501	91.1557	91.3583	91.564	91.7688	91.9744	92.1826	92.3867	92.5907	92.7993	93.0042	93.207	93.4172	93.6189	93.8329	94.0404
82	G10	naglu	SYBR	70.1411	70.3346	70.541	70.7451	70.9522	71.1651	71.3748	71.5816	71.7846	71.9946	72.1994	72.404	72.6089	72.8146	73.0238	73.2233	73.4342	73.6327	73.8387	74.0437	74.245	74.4479	74.6515	74.8568	75.0591	75.2637	75.4639	75.6653	75.8629	76.068	76.2692	76.4705	76.6719	76.8744	77.0824	77.2879	77.4898	77.6989	77.9047	78.1119	78.3165	78.5182	78.7244	78.9305	79.1336	79.3391	79.543	79.7445	79.9542	80.1595	80.3627	80.5685	80.7678	80.9709	81.1716	81.3768	81.5855	81.787	81.9922	82.1955	82.3974	82.5968	82.8003	82.9995	83.2092	83.4139	83.6141	83.8161	84.0216	84.2264	84.4316	84.6389	84.8415	85.0401	85.2472	85.4511	85.6576	85.8663	86.0696	86.2738	86.4765	86.6764	86.884	87.0915	87.3004	87.5055	87.7091	87.9063	88.1059	88.31	88.5203	88.7183	88.9232	89.1222	89.3266	89.5338	89.7378	89.9415	90.1412	90.3444	90.5459	90.7505	90.9602	91.1658	91.3684	91.5741	91.7789	91.9845	92.1927	92.3968	92.6008	92.8094	93.0143	93.2171	93.4273	93.629	93.843	94.0505
83	G11	naglu	SYBR	70.1562	70.3509	70.5525	70.759	70.9692	71.1774	71.3859	71.5913	71.7966	72.0105	72.2136	72.4183	72.6242	72.8279	73.0351	73.2365	73.4443	73.6431	73.8485	74.0565	74.2581	74.4579	74.6634	74.8658	75.0707	75.2743	75.4728	75.6736	75.8765	76.0789	76.2795	76.4778	76.6827	76.8847	77.0914	77.2969	77.4992	77.706	77.9127	78.119	78.3255	78.5238	78.7306	78.9368	79.1407	79.3433	79.5482	79.7503	79.9631	80.165	80.3706	80.5765	80.7727	80.9765	81.1776	81.3836	81.5916	81.7892	81.9993	82.2022	82.4033	82.5999	82.8017	83.0048	83.2133	83.4198	83.6203	83.8204	84.0266	84.2323	84.4389	84.6437	84.8449	85.0459	85.2512	85.4553	85.6592	85.8693	86.0711	86.2753	86.4791	86.6777	86.8838	87.091	87.3025	87.507	87.7096	87.9117	88.1135	88.3143	88.5209	88.7206	88.9249	89.1282	89.3263	89.532	89.7405	89.9387	90.1407	90.3456	90.5498	90.7551	90.9617	91.1708	91.3725	91.5769	91.7815	91.9841	92.1907	92.3998	92.6007	92.8086	93.0129	93.2189	93.4272	93.6322	93.8412	94.052
84	G12	naglu	SYBR	70.1668	70.3615	70.5631	70.7696	70.9798	71.188	71.3965	71.6019	71.8072	72.0211	72.2242	72.4289	72.6348	72.8385	73.0457	73.2471	73.4549	73.6537	73.8591	74.0671	74.2687	74.4685	74.674	74.8764	75.0813	75.2849	75.4834	75.6842	75.8871	76.0895	76.2901	76.4884	76.6933	76.8953	77.102	77.3075	77.5098	77.7166	77.9233	78.1296	78.3361	78.5344	78.7412	78.9474	79.1513	79.3539	79.5588	79.7609	79.9737	80.1756	80.3812	80.5871	80.7833	80.9871	81.1882	81.3942	81.6022	81.7998	82.0099	82.2128	82.4139	82.6105	82.8123	83.0154	83.2239	83.4304	83.6309	83.831	84.0372	84.2429	84.4495	84.6543	84.8555	85.0565	85.2618	85.4659	85.6698	85.8799	86.0817	86.2859	86.4897	86.6883	86.8944	87.1016	87.3131	87.5176	87.7202	87.9223	88.1241	88.3249	88.5315	88.7312	88.9355	89.1388	89.3369	89.5426	89.7511	89.9493	90.1513	90.3562	90.5604	90.7657	90.9723	91.1814	91.3831	91.5875	91.7921	91.9947	92.2013	92.4104	92.6113	92.8192	93.0235	93.2295	93.4378	93.6428	93.8518	94.0626
85	H1	naglu	SYBR	70.0121	70.1997	70.4031	70.6087	70.8185	71.0274	71.2357	71.4417	71.6483	71.86	72.0643	72.2677	72.4754	72.677	72.8844	73.0897	73.2978	73.4965	73.7	73.9058	74.1072	74.3083	74.5123	74.7129	74.9187	75.1214	75.3209	75.5244	75.7247	75.9276	76.129	76.3287	76.5341	76.7327	76.9442	77.1484	77.352	77.557	77.7634	77.9695	78.174	78.3747	78.5807	78.7887	78.9932	79.1963	79.402	79.6031	79.8122	80.017	80.2204	80.4263	80.6241	80.8278	81.0312	81.2327	81.4412	81.6408	81.8471	82.0516	82.2529	82.4518	82.6537	82.8568	83.0638	83.2684	83.4679	83.6732	83.8779	84.0849	84.2882	84.495	84.696	84.8949	85.1004	85.3055	85.5117	85.7221	85.9207	86.1271	86.3271	86.5278	86.7331	86.9412	87.1528	87.3575	87.5599	87.7582	87.9596	88.1635	88.3682	88.5724	88.7755	88.9748	89.1808	89.3863	89.5901	89.7927	89.993	90.1976	90.3984	90.6049	90.8132	91.0198	91.2212	91.4292	91.6311	91.8331	92.045	92.2477	92.4525	92.6606	92.8607	93.0678	93.2767	93.48	93.6904	93.9004
86	H2	naglu	SYBR	70.0212	70.2088	70.4122	70.6178	70.8276	71.0365	71.2448	71.4508	71.6574	71.8691	72.0734	72.2768	72.4845	72.6861	72.8935	73.0988	73.3069	73.5056	73.7091	73.9149	74.1163	74.3174	74.5214	74.722	74.9278	75.1305	75.33	75.5335	75.7338	75.9367	76.1381	76.3378	76.5432	76.7418	76.9533	77.1575	77.3611	77.5661	77.7725	77.9786	78.1831	78.3838	78.5898	78.7978	79.0023	79.2054	79.4111	79.6122	79.8213	80.0261	80.2295	80.4354	80.6332	80.8369	81.0403	81.2418	81.4503	81.6499	81.8562	82.0607	82.262	82.4609	82.6628	82.8659	83.0729	83.2775	83.477	83.6823	83.887	84.094	84.2973	84.5041	84.7051	84.904	85.1095	85.3146	85.5208	85.7312	85.9298	86.1362	86.3362	86.5369	86.7422	86.9503	87.1619	87.3666	87.569	87.7673	87.9687	88.1726	88.3773	88.5815	88.7846	88.9839	89.1899	89.3954	89.5992	89.8018	90.0021	90.2067	90.4075	90.614	90.8223	91.0289	91.2303	91.4383	91.6402	91.8422	92.0541	92.2568	92.4616	92.6697	92.8698	93.0769	93.2858	93.4891	93.6995	93.9095
