* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Derivative Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
65	F5	naglu	SYBR	18730.084	16008.4316	13147.8584	10816.54	9526.7852	9484.6094	10596.334	12586.7979	15138.4922	17981.7695	20921.6465	23821.6309	26580.6133	29116.2246	31363.6777	33279.1875	34851.1992	36110.2109	37132.7148	38032.8828	38944.6875	39994.3633	41274.7891	42821.9922	44599.6328	46489.4805	48290.918	49729.9922	50486.8945	50247.0234	48773.5547	45987.7383	42031.6055	37280.3867	32291.8203	27697.6113	24069.2832	21800.707	21046.4512	21732.4648	23630.9258	26465.793	30006.6934	34124.5547	38795.4961	44058.9961	49940.9609	56362.375	63059.7109	69554.5391	75203.7891	79339.6094	81464.1406	81437.1719	79580.2031	76652.9219	73705.3203	71858.9844	72087.9766	75053.6094	81005.2969	89737.1172	100589.3906	112498.0859	124108.5859	133952.2656	140662.6719	143185.9531	140948.0469	133950.0469	122777.2812	108514.9922	92575.5234	76459.1016	61501.1719	48669.5391	38464.7852	30938.9453	25806.0684	22592.832	20777.5254	19888.209	19555.5918	19532.1699	19688.9941	19993.0898	20465.6367	21127.998	21956.3555	22865.7773	23730.2012	24423.2207	24853.9531	24980.5703	24801.1016	24333.623	23599.1953	22614.6875	21395.2773	19962.3223	18351.3652	16616.4961	14828.6787	13067.9932	11411.2061	9918.415	8622.7695	7526.8501	6606.5933	5821.1001	5124.6602	4477.0303	3849.5322	3227.0754	2608.0103	2003.5881	1436.6572	937.3546
66	F6	naglu	SYBR	16312.8945	13690.2139	10711.0176	7984.6094	6043.8784	5208.2026	5562.02	7016.9365	9397.8828	12499.3682	16102.6104	19972.3711	23852.959	27484.9863	30643.8926	33189.9102	35096.9336	36447.5508	37393.4258	38108.2148	38751.7422	39459.6797	40340.918	41472.0859	42879.6211	44508.8047	46195.2188	47655.75	48513.1914	48366.9961	46900.0352	43995.6367	39821.1328	34837.8984	29717.9727	25191.5625	21875.4004	20140.2949	20059.6621	21451.3223	23990.4473	27354.377	31340.2793	35914.5703	41171.9062	47227.6484	54089.3672	61559.4922	69197.1875	76353.8828	82278.6484	86283.0859	87935.125	87223.3828	84627.4766	81054.9922	77661.1172	75617.4609	75900.8047	79141.7656	85527.2266	94739.5391	105936.4062	117801.9453	128705.2188	136958.2656	141123.375	140288.875	134243.8281	123513.9922	109256.4609	93033.8594	76516.3203	61177.4258	48063.5742	37690.8867	30082.7734	24909.1387	21661.6309	19803.6484	18864.377	18477.3516	18384.6797	18428.377	18538.2402	18712.6504	18985.1992	19380.4336	19876.2285	20392.9648	20815.3594	21033.209	20976.1113	20625.4102	20002.9629	19149.5176	18106.5469	16909.1621	15589	14181.1523	12728.9951	11283.6357	9898.251	8619.4609	7479.1621	6489.915	5645.5356	4926.5254	4307.7217	3765.1165	3279.6763	2837.6296	2428.3279	2041.9766	1669.6868	1306.8352	957.7617	637.5085
67	F7	naglu	SYBR	18490.4082	16248.1016	13875.8691	11917.2676	10792.582	10679.6416	11520.5078	13114.9932	15225.9443	17642.8945	20194.7715	22738.1367	25149.4336	27331.207	29217.8301	30776.0957	31995.1973	32882.1133	33462.0898	33784.8086	33918.4219	33936.0742	33897.1445	33838.9336	33776.6641	33712.4453	33641.2578	33554.4727	33442.3789	33302.2227	33144.5703	32995.5117	32889.2891	32859.9883	32941.7109	33175.3477	33617.9609	34342.2188	35428.2344	36955.043	39004.2539	41678.918	45128.0352	49555.707	55196.4609	62248.5508	70782.3672	80653.9922	91464.625	102583.0312	113231.5391	122605.7109	129994.8906	134869.0938	136915.7188	136028.4531	132265.3438	125807.5781	116942.75	106078.7266	93765.3359	80690.7422	67627.0859	55330.3477	44424.7383	35313.6172	28143.6152	22829.1875	19120.9258	16690.3945	15205.7197	14381.1758	13998.1338	13903.3896	13995.999	14211.6719	14510.3467	14867.4854	15267.5938	15698.2471	16144.0996	16583.7598	16993.8145	17361.043	17696.9492	18042.1055	18450.918	18959.5977	19555.9453	20171.2891	20701.6738	21044.8008	21130.9863	20933.584	20460.3984	19736.998	18793.4277	17659.2617	16366.3545	14954.4717	13475.0547	11989.4912	10561.6064	9246.8438	8082.1309	7079.9956	6228.8623	5499.4995	4855.4565	4263.8188	3702.5884	3162.5354	2644.0938	2152.1829	1692.4783	1270.9379	895.4797	576.7051
68	F8	naglu	SYBR	14730.6738	12465.7998	10081.7119	8112.7363	6965.4209	6817.8271	7632.4448	9237.3975	11408.2617	13918.8389	16563.3203	19165.9941	21582.4805	23700.8223	25441.7695	26767.3086	27690.207	28276.2676	28627.7695	28855.4355	29052.8672	29285.4707	29597.2871	30023.4473	30592.3594	31310.4395	32135.3027	32959.2578	33623.8516	33972.6602	33919.5938	33494.3555	32839.3125	32159.6055	31654.752	31466.1719	31660.8145	32249.9688	33227.6328	34606.6016	36441.8438	38838.6406	41952.3477	45978.9961	51125.9336	57555.9531	65309.8086	74234.4141	83948.8672	93867.3828	103276.7578	111446.6172	117737.7266	121682.7422	123019.3359	121676.9922	117735.8984	111386.8906	102918.375	92732.8984	81368.2109	69486.6875	57810.3672	47015.2383	37621.5469	29923.4258	23978.3359	19651.3945	16688.4609	14791.1016	13672.9668	13092.8643	12866.4902	12864.582	13003.5898	13233.6094	13526.9551	13868.6582	14248.7607	14655.6211	15070.5977	15467.7363	15821.4014	16120.9922	16384.7148	16659.7832	17002.6426	17445.5176	17968.707	18497.6934	18928.4707	19165.9062	19152.6621	18875.5215	18352.3477	17613.0488	16686.9375	15600.6162	14383.5957	13074.9971	11725.8779	10395.0117	9139.3115	8002.896	7009.0991	6158.1738	5431.1538	4798.2065	4228.4424	3697.8728	3193.1375	2710.623	2252.6201	1823.2461	1426.3673	1066.0608	748.2019	480.8101
69	F9	naglu	SYBR	15457.8047	13243.1797	10815.6953	8692.5771	7290.2505	6813.3687	7258.3228	8496.0264	10367.1777	12735.835	15488.0205	18499.9277	21603.832	24587.7715	27230.7266	29358.4941	30892.6621	31864.5977	32392.2793	32629.3027	32714.5605	32741.0137	32754.5117	32769.9219	32791.4922	32822.0742	32860.7461	32899.9844	32927.3672	32934.6797	32926.2891	32921.8867	32951.3398	33042.3281	33209.332	33450.832	33758.7031	34137.1367	34620.8203	35284.7188	36240.3281	37628.8086	39616.2656	42397.2344	46196.2422	51249.0469	57753.0273	65791.8672	75258.5312	85809.6328	96876.9844	107738.5469	117627.7734	125847.3281	131852.4375	135286.7188	135970.6719	133864.9219	129038.5859	121663.4062	112035.5547	100605.8672	87988.0078	74922.5156	62192.1562	50508.5703	40405.957	32175.0312	25857.1699	21291.8359	18194.373	16236.0752	15105.3037	14542.126	14349.2715	14387.5625	14564.7266	14822.5537	15126.0654	15453.9951	15791.2744	16124.6855	16443.668	16748.0801	17058.2949	17418.166	17882.5527	18489.9004	19234.6016	20056.6777	20857.2598	21530.4141	21993.207	22199.9473	22139.2109	21821.3398	21265.3477	20489.6191	19508.2871	18333.4551	16983.0312	15490.9014	13913.2451	12325.6504	10810.3525	9438.584	8255.5127	7273.1162	6472.2046	5811.2583	5238.2769	4702.1284	4161.1875	3588.8811	2977.1633	2338.6731	1706.1052	1125.7468
70	F10	naglu	SYBR	19006.1758	16504.4062	13697.0645	11180.7773	9468.2646	8848.0186	9368.2842	10905.4141	13254.877	16190.0459	19484.4082	22915.2344	26264.373	29330.9648	31951.25	34026.8242	35547.1211	36593.5078	37316.8516	37892.6484	38476.7578	39183.2344	40089.0156	41251.668	42712.3398	44472.1328	46450.7227	48448.5547	50138.9609	51106.0625	50930.6914	49307.4688	46157.793	41697.2344	36428.3242	31049.6777	26300.3145	22785.5742	20845.5176	20518.5312	21608.2715	23815.0488	26866.3945	30595.0215	34952.5664	39968.5742	45678.9141	52041.3789	58862.0664	65755.7969	72167.4922	77460.9766	81062.0078	82618.1484	82130.5859	80016.2891	77074.0859	74354.0078	72956.0625	73814.4609	77517.8984	84199.8203	93503.1094	104609.25	116322.6328	127214.8281	135819.3594	140857.2969	141446.375	137250.7188	128537.1094	116129.7656	101269.7109	85404.0234	69944.0078	56044.1094	44452.625	35466.6328	28989.2949	24655.9766	21979.3125	20471.7715	19724.6133	19444.5391	19458.5977	19695.5059	20147.0703	20818.0098	21680.209	22651.6367	23607.7969	24415.9258	24970.4102	25212.1074	25126.6738	24729.8242	24049.9609	23116.3594	21954.8828	20590.2773	19052.4902	17383.6211	15641.752	13898.333	12228.3154	10695.9023	9341.6826	8176.3716	7183.5391	6329.168	5573.2002	4878.4248	4214.9282	3561.77	2908.9448	2260.8811	1638.9148	1078.1437
71	F11	naglu	SYBR	10570.6992	9017.3428	7367.3862	5987.1665	5139.2744	4907.2939	5220.8223	5948.353	6988.9004	8316.2891	9961.2793	11955.3008	14269.665	16785.9277	19312.1641	21638.3379	23600.0859	25122.1309	26222.1191	26983.0469	27510.375	27892.6426	28179.9531	28383.207	28492.3184	28500.9395	28423.4004	28294.7109	28155.5078	28036.7207	27954.4453	27917.3164	27937.3242	28035.5059	28239.3555	28578.0977	29080.3125	29776.4102	30703.6836	31912.8223	33474.5859	35487.8359	38088.6367	41453.0586	45783.5859	51272.5039	58041.8984	66073.2891	75148.8906	84833.1406	94510.8594	103478.5078	111063.6797	116727.8047	120122.5703	121086.2656	119600.625	115739.8438	109644.6562	101534.2188	91742.7969	80750.4453	69174.4766	57708.2969	47019.4922	37641.9844	29898.7793	23880.4727	19478.1562	16451.748	14505.8662	13351.0723	12740.9805	12486.5537	12455.1221	12561.7402	12757.6172	13017.5	13327.6445	13675.0361	14040.7314	14399.5371	14727.7119	15016.4658	15283.9736	15575.8066	15947.415	16434.5586	17028.0215	17669.0449	18268.5371	18737.6152	19011.4746	19056.8613	18865.8125	18444.6387	17805.877	16965.6094	15944.8848	14772.7109	13488.7129	12143.3594	10795.1279	9504.0596	8323.0352	7288.665	6414.6904	5690.5327	5086.0869	4561.3682	4077.4414	3604.6565	3126.0044	2636.27	2139.7766	1649.1084	1184.6144	772.0941
72	F12	naglu	SYBR	12471.7646	10930.5557	9362.9785	8125.0693	7472.5923	7498.4092	8147.2109	9277.8291	10727.918	12355.0029	14050.4707	15735.4307	17350.8262	18853.7344	20223.6523	21468.6855	22618.9102	23702.7324	24724.5742	25660.832	26478.3379	27155.3066	27688.4277	28085.2598	28355.5859	28513.2324	28582.334	28599.2441	28602.7559	28620.7227	28662.916	28726.166	28807.8574	28919.3887	29088.1465	29348.6465	29728.3203	30244.3223	30915.002	31784.8086	32943.8711	34537.418	36761.4844	39847.5273	44032.918	49510.0273	56360.4141	64495.2617	73627.1328	83286.2812	92876.5703	101754.1016	109310.0859	115040.3672	118588.8359	119757.8594	118490.2188	114838.6328	108943.2812	101031.9922	91441.3281	80639.8516	69224.5234	57870.9414	47241.25	37876.9258	30116.6074	24067.623	19635.3574	16591.3105	14648.5635	13521.2139	12958.4219	12758.0586	12769.4707	12891.7285	13068.4443	13277.7451	13517.3486	13788.4258	14083.9443	14385.2129	14667.6699	14913.9014	15127.1191	15336.1367	15584.5029	15905.501	16296.6377	16710.2734	17067.6875	17287.3301	17310.2461	17110.0273	16687.8633	16061.3369	15255.6963	14300.2744	13228.2275	12076.7295	10886.2344	9698.4639	8553.4912	7486.0376	6521.6504	5673.7627	4942.6709	4317.0298	3777.6724	3302.6809	2872.1873	2471.4341	2091.5168	1728.4204	1381.9032	1055.3796	756.429	496.2323
73	G1	naglu	SYBR	13939.7969	11566.8535	9172.3438	7307.4019	6347.5195	6398.3701	7338.2734	8939.8223	10983.2773	13307.5879	15804.7139	18385.75	20958.1621	23423.7988	25692.0742	27693.0586	29381.3066	30736.0215	31757.9434	32470.998	32917.293	33151.3516	33231.6797	33216.2461	33158.375	33104.0156	33086.043	33121.0898	33208.1719	33331.1641	33464.6055	33580.3945	33657.8672	33692.1719	33700.3359	33722.2188	33817.4141	34058.0859	34524.7891	35304.3594	36493.0156	38203.3984	40574.8789	43781.3516	48028.3828	53529.7422	60456.8594	68866.4453	78625.7891	89363.7109	100479.2109	111213.3281	120771.7578	128452.5078	133737.0469	136319.4219	136080.4688	133040.6406	127323.0234	119149.4688	108863.6562	96957.2344	84072	70957.7266	58384.6523	47030.7578	37378.9844	29658.5938	23848.877	19737.9824	17008.1992	15318.3721	14361.6406	13893.9834	13738.7539	13777.2559	13934.7773	14167.7988	14453.3916	14780.5234	15141.0781	15523.4072	15912.3721	16298.335	16690.9082	17125.2227	17650.0977	18299.4707	19063.3027	19877.873	20643.293	21257.2148	21644.4844	21768.1113	21622.1426	21216.6055	20565.416	19682.0371	18581.625	17286.4062	15831.3555	14268.1318	12665.1143	11101.4668	9655.2383	8388.4189	7334.1152	6490.7563	5825.3896	5284.5942	4808.8882	4345.771	3858.082	3327.2798	2753.6602	2155.5247	1566.8936	1031.2074
74	G2	naglu	SYBR	9125.8184	6884.3931	4721.8125	3136.2495	2407.5525	2540.7893	3358.0527	4654.1714	6303.563	8270.1094	10543.3711	13067.6045	15713.2852	18303.2402	20663.1895	22667.123	24256.3867	25437.2871	26265.5234	26830.4766	27232.7441	27557.875	27852.2148	28119.7832	28341.832	28513.5723	28663.7832	28844.1777	29089.9805	29380.7402	29635.6289	29753.3301	29675.0566	29432.4004	29148.457	28994.2539	29130.5605	29666.9688	30656.4863	32121.5312	34096.6016	36671.5664	40018.4492	44383.4961	50031.9883	57154.5664	65765.3125	75632.3359	86270.9766	97001.8281	107053.7812	115678.2188	122242.2578	126285.4922	127534.875	125893.9141	121423.2188	114329.5547	104968.5938	93852.5	81638.875	69084.1719	56957.2227	45932.7656	36497.2969	28896.0898	23134.416	19027.3105	16277.3516	14554.5068	13557.4287	13045.9355	12846.8242	12843.4131	12959.5225	13145.8496	13372.2988	13624.5625	13900.8672	14205.0137	14535.667	14878.4785	15208.1719	15503.7588	15767.9395	16035.0752	16356.3916	16767.2363	17256.7324	17760.9648	18185.0371	18439.3965	18467.8574	18253.8262	17807.5898	17148.5371	16294.4043	15261.8623	14074.4443	12770.4834	11405.1963	10045.0381	8756.5146	7594.0161	6591.0864	5757.1548	5079.4814	4528.7817	4066.9429	3655.3962	3262.4902	2868.0305	2464.0002	2052.2937	1641.6919	1245.8347	881.9846	568.739
75	G3	naglu	SYBR	14744.9756	12226.543	9676.3594	7679.3623	6636.8267	6666.1079	7644.1733	9333.79	11501.6406	13975.0215	16636.1191	19386.168	22118.1152	24710.1836	27042.5195	29017.5156	30574.7051	31698.5762	32418.7637	32806.4766	32961.2305	32986.5273	32964.9453	32939.5938	32913.332	32862.2344	32758.1387	32589.8203	32371.0293	32135.791	31925.002	31773.1816	31701.1113	31715.9277	31815.8887	31999.6543	32275.4961	32670.5469	33235.3555	34043.8984	35190.7578	36789.9531	38979.1016	41926.3945	45831.0977	50905.8477	57329.3984	65176.0234	74341.6328	84495.7344	95085.9219	105397.6094	114656.0859	122137.4141	127258.7969	129626.4922	129044.7422	125500.0234	119145.4688	110297.0938	99438.0312	87212.125	74386.25	61771.418	50115.4453	39994.7734	31739.8242	25418.2461	20876.2949	17819.2988	15900.6016	14793.3574	14231.8955	14023.0127	14037.4844	14193.6914	14442.166	14754.7803	15116.0254	15514.46	15934.8252	16354.5283	16749.5488	17108.8574	17449.8105	17820.75	18282.4609	18873.5566	19578.9492	20323.6211	20996.3867	21489.4668	21729.6738	21687.209	21364.6934	20779.6973	19952.5254	18903.3262	17656.0742	16245.0781	14720.1182	13146.5273	11598.6465	10147.6484	8848.0898	7728.4751	6788.8921	6005.8574	5341.6997	4755.1221	4210.0396	3680.8914	3154.1013	2626.8777	2105.3037	1602.9742	1139.705	738.4261
76	G4	naglu	SYBR	15107.8887	12566.7822	9893.6357	7664.46	6291.3101	5925.5781	6506.0728	7882.9209	9922.7559	12533.791	15621.9629	19031.5996	22527.8691	25837.9199	28725.9727	31055.2148	32808.1094	34063.9258	34956.6484	35630.1914	36208.9805	36788.8633	37451	38289.5352	39422.8867	40965.3398	42950.3203	45237.5234	47460.7344	49064.7305	49450.2734	48174.5	45130.6562	40624.5234	35313.2422	30031.3184	25571.8086	22499.3477	21055.7109	21172.4785	22573.8398	24919.4941	27939.0234	31510.6465	35664.1172	40504.7969	46088.4258	52297.8047	58774.168	64939.0234	70109.0391	73670.9531	75265.5547	74917.9062	73070.9766	70515.5156	68239.1094	67245.8516	68381.8672	72191.7891	78810.375	87895.6562	98620.8516	109747.6016	119790.7422	127255.9531	130900.4766	129958.3594	124280.5156	114364.2969	101265.5781	86404.2891	71301.6016	57305.0039	45375.4375	35989.0078	29167.7578	24606.3633	21834.6973	20358.5645	19745.4395	19656.5469	19846.9707	20159.3887	20520.916	20934.1367	21447.8613	22107.0801	22904.1777	23759.6348	24543.9961	25124.3574	25405.4297	25345.1328	24945.1348	24230.6719	23233.7422	21986.0684	20521.4258	18883.0547	17130.6172	15341.0322	13600.5596	11989.5439	10565.5547	9351.5996	8333.9746	7470.4463	6705.4771	5986.9224	5278.5278	4564.7808	3848.2654	3142.8652	2467.3108	1841.7544	1286.8207	822.2032
77	G5	naglu	SYBR	16061.21	12014.4951	7873.5127	4615.4424	2953.4275	3145.7795	5030.2129	8198.2812	12175.082	16521.541	20865.5234	24905.373	28420.791	31293.1113	33511.0938	35152.3281	36342.0547	37208.8438	37855.8828	38353.0664	38750.5117	39098.4844	39463.3438	39933.2227	40608.2852	41582.5273	42922.5352	44645.3555	46692.4023	48904.7891	51007.3203	52621.5586	53323.4336	52741.8828	50670.7383	47151.9062	42498.6211	37247.0117	32049.002	27538.2695	24201.2793	22296.3828	21840.8398	22668.6074	24531.1172	27198.7617	30526.457	34467.2734	39034.918	44228.1836	49941.1055	55889.6016	61592.8555	66436.9453	69825.2109	71372.75	71078.9531	69398.6484	67178.2656	65472.793	65313.7227	67495.7422	72426.1016	80037.8594	89756.4922	100520.375	110878.1562	119186.625	123903.3594	123919.8281	118839.1094	109102.4609	95906.7266	80925.8516	65921.5859	52370.4336	41219.0898	32821.9922	27038.8418	23420.123	21398.3535	20433.2949	20095.2461	20097.9609	20296.4531	20657.7246	21210.2754	21983.1484	22956.7637	24046.7637	25124.7695	26059.3848	26751.75	27148.5859	27234.0273	27012.0176	26491.3418	25678.5977	24578.7637	23201.0488	21567.6113	19722.0996	17734.3555	15697.835	13718.5527	11897.6611	10312.5605	9002.249	7961.4312	7144.9321	6480.8159	5887.8369	5292.4131	4641.8955	3913.4548	3118.8015	2303.0984	1534.6412
78	G6	naglu	SYBR	13485.627	10979.877	8187.2539	5685.0464	3953.5381	3251.8103	3619.8503	4965.5688	7153.0127	10038.5303	13453.9219	17174.2227	20914.6855	24375.4941	27314.5859	29615.2031	31310.1562	32549.3926	33535.0664	34452.5039	35433.4258	36554.5547	37855.1797	39348.3359	41013.6562	42765.0352	44418.2344	45679.0195	46179.6328	45567.8242	43623.9219	40361.7578	36069.6875	31270.9336	26612.3438	22717.9863	20051.4082	18833.2773	19036.7129	20453.9863	22807.5996	25858.7637	29479.3379	33666.4688	38499.1758	44055.3438	50316.0977	57088.625	63972.0859	70385.9375	75665.5078	79214.6719	80679.0859	80083.9766	77884.4922	74901.2812	72161.6953	70700.625	71380.4453	74759.6875	81008.1172	89853.2031	100557.4062	111958.4297	122601.2266	130960.0078	135704.0469	135938.5781	131360.9062	122304.5156	109672.0938	94774.4453	79101.4844	64069.1445	50793.8711	39950.8945	31746.9336	26000.8691	22289.2891	20100.6582	18952.0996	18452.748	18321.9688	18385.0078	18560.2891	18839.1758	19252.3535	19824.6953	20535.2344	21303.8184	22011.6348	22541.8984	22815.2656	22801.9062	22510.0898	21964.1133	21186.3223	20191.4062	18991.6035	17607.4043	16076.6357	14457.4473	12823.4824	11252.3477	9811.3906	8545.3906	7470.1636	6573.5518	5822.6021	5174.356	4586.8677	4027.3293	3475.4934	2922.9636	2371.0706	1829.9999	1319.0037	864.5706
79	G7	naglu	SYBR	18517.5273	16221.6582	13684.2744	11436.4912	9913.3818	9345.043	9757.7188	11050.5576	13073.6104	15670.0098	18680.0918	21930.541	25230.5723	28386.9863	31231.1426	33651.0938	35610.707	37150.6797	38372.9688	39416.7344	40432.5898	41555.2383	42879.3867	44437.2617	46179.4102	47963.3828	49554.8594	50644.918	50892.918	49991.1172	47750.793	44189.9375	39590.418	34487.3359	29569.9629	25514.9531	22813.3652	21664.3613	21980.625	23493.2109	25901.8008	29000.1406	32728.0527	37145.5938	42348.6719	48366.9414	55075.4844	62144.3359	69040.7656	75093.5781	79622.6094	82112.3125	82385	80712.0312	77809.2578	74709.1484	72547.5234	72337.6328	74789.5547	80201.7188	88411.9766	98792.875	110291.0469	121531.8203	130997.1406	137261.0938	139234.9062	136364.4844	128734.8828	117059.3984	102554.3203	86718.8359	71066.5234	56867.2617	44966.2891	35722.207	29066.3008	24641.1836	21958.1777	20522.7891	19907.7617	19780.6328	19906.5547	20143.2031	20431.8809	20779.0488	21221.9941	21783.752	22436.7871	23095.75	23643.2324	23971.1621	24011.4844	23742.4922	23174.7852	22332.6133	21243.0195	19935.4531	18447.1992	16828.2363	15141.2998	13456.4854	11842.083	10354.4238	9029.7041	7880.1465	6895.4736	6049.3364	5308.502	4641.7671	4025.8196	3446.7605	2898.1433	2377.9194	1886.8267	1429.2061	1014.7258	657.9611
80	G8	naglu	SYBR	12656.208	11214.6982	9665.8447	8340.2783	7486.7773	7208.2515	7481.1118	8217.8281	9331.0791	10764.4893	12486.3516	14459.1553	16610.4531	18823.1562	20953.4766	22868.5508	24480.8633	25763.4141	26740.8398	27462.8281	27980.4863	28334.832	28560.7168	28700.166	28806.6445	28935.9492	29122.6641	29359.9434	29600.5156	29782.2168	29864.0117	29850.9648	29792.5879	29761.4961	29829.7773	30058.6777	30501.8867	31217.4609	32277.1895	33771.6094	35812.1484	38533.3398	42094.9102	46676.1406	52450.9766	59536.3828	67922.2891	77407.7578	87574.6406	97818.4141	107430.4531	115706.9766	122051.0156	126039.6562	127444.5703	126209.5625	122407.8828	116205.0156	107852.8281	97710.8203	86273.7969	74169.1484	62103.5195	50764.6992	40713.6914	32305.2051	25662.2344	20705.0547	17215.6426	14910.8486	13502.1953	12732.9512	12394.0303	12326.125	12416.3623	12592.6445	12816.3809	13072.8906	13359.1738	13671.9648	13999.3271	14319.7686	14610.7246	14863.5645	15096.5967	15355.3037	15693.3564	16140.8877	16677.9609	17231.5273	17699.5547	17988.1172	18039.6426	17839.3359	17402.2949	16754.5977	15920.7041	14921.6846	13781.3086	12533.3037	11224.665	9912.6982	8657.0332	7509.3921	6504.5503	5655.1128	4951.707	4368.3638	3871.3303	3428.1863	3014.3022	2615.093	2224.6487	1842.8267	1473.0934	1122.1288	800.3154	521.0082
81	G9	naglu	SYBR	16578.8477	14600.0879	12453.7305	10577.3672	9302.3477	8778.7461	9007.9395	9927.583	11477.4043	13607.9531	16246.8359	19258.623	22436.8164	25533.248	28318.7891	30643.1523	32467.1367	33852.4961	34920.8164	35805.7734	36626.293	37483.5156	38469.0742	39664.1367	41119.6445	42819.9922	44651.4844	46385.8633	47698.5547	48221.0664	47621.1992	45694.7109	42445.0234	38123.3477	33208.5625	28323.0801	24099.5176	21043.957	19438.9395	19322.5703	20538.2559	22831.7188	25953.0664	29733.291	34117.0547	39140.6758	44862.2695	51257.6406	58123.0781	65025.707	71339.8672	76373.3828	79551.0547	80596.3203	79645.5625	77257.3594	74313.3359	71845.7812	70846.8516	72102.3438	76074.2891	82826.8672	91987.9766	102752.0312	113941.1953	124143.9141	131921.375	136047.25	135723.3594	130720.7344	121416.5859	108725.6875	93939.2109	78502.0078	63769.0664	50795.2305	40208.5273	32192.4355	26566.4121	22922.8242	20769.2715	19637.584	19147.6934	19033.2598	19140.9004	19410.9062	19841.0918	20440.459	21188.1172	22015.0566	22815.6836	23478.9004	23918.4648	24087.7695	23976.3887	23596.1562	22966.4023	22104.5625	21023.8066	19737.2441	18266.5645	16651.1465	14952.0039	13246.7012	11615.6797	10125.3662	8815.3447	7694.1494	6743.8027	5929.7075	5211.48	4551.4458	3919.7786	3297.1909	2676.9182	2066.5833	1488.3112	974.2265
82	G10	naglu	SYBR	14636.6797	11547.6826	8362.7656	5803.9351	4373.7021	4228.7754	5238.1006	7145.9302	9713.4082	12770.2549	16183.2393	19798.3535	23410.9629	26780.7715	29682.7734	31964.2617	33583.5625	34614.2266	35209.918	35548.9062	35781.8984	36013.3281	36321.2617	36794.8672	37552.6445	38721.7305	40383.0469	42516.7266	44977.3516	47509.5469	49790.5977	51477.6211	52243.6875	51812.4805	50003.3711	46790.3516	42355.1836	37100.8008	31603.9355	26510.6523	22405.6602	19697.2285	18553.3242	18908.4668	20533.9316	23141.2891	26480.4453	30400.2227	34851.6289	39838.3672	45327.8555	51153.8359	56955.7969	62190.5703	66242.0859	68602.3828	69066.2812	67855.7031	65620.1406	63307.1641	61951.7305	62457.5156	65419.7188	71011.3203	78925	88370.7031	98144.3203	106781.7422	112799.4141	114983.4219	112659.0156	105860.0312	95338.0312	82394.9609	68586.5781	55385.0078	43902.9258	34752.1797	28052.9512	23555.8047	20810.1758	19318.4258	18642.1289	18457.5332	18569.8535	18897.3047	19431.0801	20182.0879	21132.4707	22212.3633	23308.9668	24298.0234	25076.8887	25582.6426	25791.5312	25706.4336	25342.1582	24714.291	23834.0957	22709.6074	21351.9863	19785.3379	18055.502	16232.5664	14404.2402	12660.9697	11078.2178	9702.3184	8544.3555	7582.7041	6771.6099	6052.3652	5364.7363	4658.3159	3903.7966	3102.5667	2290.063	1527.7278
