"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"97","24","1",14,9,10,2,10,14,1,3,9,3,14,2,2,1,2,2,63,38,101,16,28,15.8415841584158,27.7227722772277,37.6237623762376,62.3762376237624
"98","24","2",2,3,4,6,5,2,4,6,3,6,3,4,4,5,5,10,32,43,75,12,5,16,6.66666666666667,57.3333333333333,42.6666666666667
"99","24","3",2,5,4,2,4,7,2,3,5,1,7,3,2,4,4,8,30,36,66,10,14,15.1515151515152,21.2121212121212,54.5454545454545,45.4545454545455
"100","24","4",3,1,5,2,4,4,7,1,1,6,3,6,3,5,1,1,30,26,56,4,7,7.14285714285714,12.5,46.4285714285714,53.5714285714286
"101","24","5",1,2,4,2,3,2,1,1,2,4,2,0,3,0,2,7,18,21,39,8,4,20.5128205128205,10.2564102564103,53.8461538461538,46.1538461538462
"102","24","6",1,2,3,4,5,4,3,4,3,5,6,3,3,4,4,2,29,30,59,3,10,5.08474576271186,16.9491525423729,50.8474576271186,49.1525423728814
"103","25","1",19,6,6,6,5,6,6,5,7,6,5,5,7,4,5,5,62,44,106,24,11,22.6415094339623,10.377358490566,41.5094339622642,58.4905660377358
"104","25","2",2,3,2,4,2,1,2,7,3,3,1,5,4,5,8,8,24,39,63,10,2,15.8730158730159,3.17460317460317,61.9047619047619,38.0952380952381
"105","25","3",9,2,1,4,2,3,3,2,2,3,3,2,3,2,2,1,27,20,47,10,6,21.2765957446809,12.7659574468085,42.5531914893617,57.4468085106383
"106","25","4",3,2,1,4,1,1,1,4,2,2,1,1,3,1,3,8,17,24,41,11,2,26.8292682926829,4.8780487804878,58.5365853658537,41.4634146341463
"107","25","5",2,3,2,3,0,3,4,3,3,2,1,3,5,2,3,17,21,38,59,19,4,32.2033898305085,6.77966101694915,64.406779661017,35.5932203389831
"108","25","6",6,5,5,4,6,1,3,3,5,4,2,1,4,2,3,3,35,25,60,9,3,15,5,41.6666666666667,58.3333333333333
"109","26","1",5,11,23,5,25,344,24,14,11,17,346,33,3,35,14,1,453,461,914,6,690,0.656455142231947,75.492341356674,50.437636761488,49.562363238512
